Unnamed: 0,BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,LUX_01,LUX_CR,mse
15,11.0,0.0,14.3333333333333,23.0,1.0,5.0,2021.0,6.0,2.0,2.0,4.0,0.0,43.0,24.0,27.7,1.0,0,0.0,1.998849722898007
16,12.0,1.0,30.8,30.7,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,1.6,1.0,0,0.0,1.998849722898007
17,11.0,0.0,16.1666666666667,24.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,15.0,24.2,0.0,0,0.0,1.998849722898007
18,11.0,1.0,71.3666666666667,25.5,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,46.0,20.0,27.7,1.0,0,0.0,1.998849722898007
19,12.0,1.0,43.2666666666667,30.8,1.0,6.0,2021.0,6.0,0.0,4.0,4.0,1.0,48.0,15.0,31.3,0.0,0,0.0,1.998849722898007
20,10.0,0.0,15.5,31.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,15.0,20.8,0.0,0,0.0,1.998849722898007
21,2.0,0.0,46.8333333333333,27.3,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,18.0,27.7,0.0,0,0.0,1.998849722898007
22,2.0,0.0,17.9,29.0,1.0,5.0,2021.0,6.0,3.0,4.0,4.0,1.0,41.0,14.0,20.8,0.0,0,0.0,1.998849722898007
23,12.0,0.0,58.5,29.3,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,42.0,20.0,17.7,1.0,0,0.0,1.998849722898007
24,1.0,0.0,12.3,30.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,15.0,24.2,0.0,0,0.0,1.998849722898007
25,11.0,1.0,18.9333333333333,21.7,1.0,4.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,30.0,14.6,1.0,0,0.0,1.998849722898007
26,5.0,1.0,53.8666666666667,30.0,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,14.0,27.7,1.0,0,0.0,1.998849722898007
27,12.0,1.0,17.7333333333333,27.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,42.0,18.0,17.7,1.0,0,0.0,1.998849722898007
28,11.0,0.0,32.8666666666667,19.2,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,50.0,22.0,20.8,0.0,0,0.0,1.998849722898007
29,10.0,1.0,23.0333333333333,30.2,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,47.0,18.0,27.7,1.0,0,0.0,1.998849722898007
30,10.0,0.0,13.0333333333333,33.7,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,26.0,24.2,1.0,0,0.0,1.998849722898007
31,6.0,1.0,40.1666666666667,16.4,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,48.0,12.0,24.2,2.0,0,0.0,1.998849722898007
32,1.0,0.0,9.9,28.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,42.0,30.0,17.7,0.0,0,0.0,1.998849722898007
33,12.0,1.0,66.5666666666667,27.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,46.0,18.0,24.2,1.0,0,0.0,1.998849722898007
34,12.0,0.0,12.1666666666667,29.6,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,20.0,24.2,2.0,0,0.0,1.998849722898007
35,12.0,0.0,17.0666666666667,33.0,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,22.5,2.0,0,0.0,1.998849722898007
36,2.0,1.0,43.8,36.5,1.0,6.0,2021.0,6.0,1.0,4.0,4.0,1.0,42.0,25.0,24.2,2.0,0,0.0,1.998849722898007
37,12.0,0.0,12.9,32.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,27.7,0.0,0,0.0,1.998849722898007
38,3.0,0.0,18.1,34.6,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,46.0,14.0,22.5,0.0,0,0.0,1.998849722898007
39,11.0,1.0,17.7666666666667,18.3,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,48.0,10.0,27.7,1.0,0,0.0,1.998849722898007
40,6.0,1.0,111.033333333333,22.6,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,19.2,0.0,0,0.0,1.998849722898007
41,5.0,1.0,89.4333333333333,35.0,1.0,5.0,2021.0,6.0,1.0,4.0,4.0,1.0,40.0,21.0,24.2,1.0,0,0.0,1.998849722898007
42,12.0,1.0,9.16666666666667,31.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,25.0,20.8,0.0,0,0.0,1.998849722898007
43,12.0,1.0,41.1333333333333,30.6,1.0,6.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,20.0,22.5,1.0,0,0.0,1.998849722898007
44,11.0,1.0,29.0,23.3,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,47.0,22.0,19.2,1.0,0,0.0,1.998849722898007
45,12.0,0.0,15.8666666666667,34.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,18.0,20.8,0.0,0,0.0,1.998849722898007
46,2.0,1.0,14.2,26.3,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,27.7,0.0,0,0.0,1.998849722898007
47,2.0,0.0,34.6,40.8,1.0,6.0,2021.0,6.0,4.0,7.0,5.0,2.0,41.0,25.0,25.9,0.0,0,0.0,1.998849722898007
48,13.0,0.0,63.5666666666667,48.7,1.0,8.0,2021.0,6.0,1.0,7.0,5.0,2.0,47.0,24.0,27.7,0.0,0,0.0,1.998849722898007
49,3.0,0.0,11.4,53.5,1.0,4.0,2021.0,6.0,5.0,7.0,6.0,2.0,40.0,20.0,27.7,0.0,0,0.0,1.998849722898007
50,10.0,1.0,9.23333333333333,26.6,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,19.0,20.8,0.0,0,0.0,1.998849722898007
51,3.0,1.0,29.1,30.5,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,22.0,16.5,0.0,0,0.0,1.998849722898007
52,10.0,0.0,73.8,34.5,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,43.0,20.0,15.9,0.0,0,0.0,1.998849722898007
53,6.0,0.0,58.3,26.4,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,18.0,20.8,0.0,0,0.0,1.998849722898007
54,11.0,0.0,30.8333333333333,19.6,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,45.0,24.0,20.8,1.0,0,0.0,1.998849722898007
55,12.0,0.0,53.1666666666667,31.2,1.0,6.0,2021.0,6.0,3.0,4.0,4.0,1.0,48.0,20.0,27.7,1.0,0,0.0,1.998849722898007
56,11.0,0.0,79.3666666666667,17.4,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,40.0,20.0,16.5,0.0,0,0.0,1.998849722898007
57,5.0,0.0,66.1,39.0,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,45.0,20.0,24.2,0.0,0,0.0,1.998849722898007
58,5.0,0.0,12.8666666666667,29.7,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,22.0,22.5,2.0,0,0.0,1.998849722898007
59,12.0,0.0,19.2,39.5,1.0,6.0,2021.0,6.0,0.0,4.0,5.0,1.0,45.0,20.0,24.2,0.0,0,0.0,1.998849722898007
60,3.0,1.0,55.9666666666667,24.3,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,44.0,20.0,17.7,2.0,0,0.0,1.998849722898007
61,3.0,0.0,11.1333333333333,33.1,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,22.0,20.8,0.0,0,0.0,1.998849722898007
62,6.0,0.0,46.9666666666667,20.2,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,15.0,24.2,0.0,0,0.0,1.998849722898007
63,10.0,0.0,90.2666666666667,42.9,1.0,6.0,2021.0,6.0,0.0,7.0,5.0,2.0,43.0,18.0,20.8,2.0,0,0.0,1.998849722898007
64,12.0,1.0,14.1333333333333,28.6,1.0,5.0,2021.0,6.0,0.0,4.0,5.0,1.0,45.0,18.0,24.2,0.0,0,0.0,1.998849722898007
65,2.0,0.0,28.3666666666667,30.5,1.0,6.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,16.0,19.2,0.0,0,0.0,1.998849722898007
66,5.0,0.0,65.2,40.9,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,45.0,24.0,24.2,2.0,0,0.0,1.998849722898007
67,10.0,0.0,75.7,23.6,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,26.0,24.2,0.0,0,0.0,1.998849722898007
68,3.0,0.0,17.6333333333333,40.0,1.0,5.0,2021.0,6.0,5.0,7.0,5.0,2.0,44.0,25.0,19.2,2.0,0,0.0,1.998849722898007
69,10.0,0.0,12.2333333333333,35.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,24.0,24.2,2.0,0,0.0,1.998849722898007
70,11.0,1.0,58.3666666666667,23.9,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,42.0,25.0,24.2,2.0,0,0.0,1.998849722898007
71,6.0,1.0,14.1333333333333,19.0,0.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,42.0,22.0,24.2,2.0,0,0.0,1.998849722898007
72,12.0,1.0,7.0,27.1,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,28.0,24.2,2.0,0,0.0,1.998849722898007
73,1.0,0.0,7.63333333333333,28.8,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,20.0,22.5,0.0,0,0.0,1.998849722898007
74,12.0,1.0,12.0333333333333,26.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,18.0,24.2,0.0,0,0.0,1.998849722898007
75,12.0,0.0,11.0333333333333,38.0,1.0,5.0,2021.0,6.0,1.0,7.0,4.0,2.0,44.0,24.0,24.2,0.0,0,0.0,1.998849722898007
76,12.0,0.0,10.9333333333333,31.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,24.0,24.2,0.0,0,0.0,1.998849722898007
77,12.0,0.0,13.6333333333333,35.2,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,18.0,20.8,2.0,0,0.0,1.998849722898007
78,10.0,1.0,14.7,25.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,46.0,18.0,14.6,0.0,0,0.0,1.998849722898007
79,2.0,1.0,10.1666666666667,27.3,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,46.0,10.0,20.8,0.0,0,0.0,1.998849722898007
80,3.0,0.0,66.4666666666667,67.0,1.0,5.0,2021.0,6.0,4.0,9.0,5.0,2.0,46.0,12.0,24.2,0.0,0,0.0,1.998849722898007
81,3.0,0.0,13.4,55.0,1.0,5.0,2021.0,6.0,4.0,9.0,5.0,2.0,40.0,20.0,24.2,0.0,0,0.0,1.998849722898007
82,5.0,0.0,11.2333333333333,30.5,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,22.0,24.2,1.0,0,0.0,1.998849722898007
83,12.0,0.0,17.5666666666667,39.3,1.0,6.0,2021.0,6.0,0.0,4.0,5.0,1.0,49.0,24.0,19.2,1.0,0,0.0,1.998849722898007
84,11.0,0.0,78.9666666666667,25.2,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,10.0,24.2,0.0,0,0.0,1.998849722898007
85,10.0,0.0,31.6666666666667,30.6,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,10.0,20.8,0.0,0,0.0,1.998849722898007
86,1.0,0.0,13.5333333333333,26.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,20.8,0.0,0,0.0,1.998849722898007
87,12.0,0.0,62.1666666666667,26.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,15.0,22.5,0.0,0,0.0,1.998849722898007
88,10.0,0.0,10.6333333333333,31.6,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,15.0,20.8,0.0,0,0.0,1.998849722898007
89,10.0,0.0,20.6666666666667,40.1,1.0,5.0,2021.0,6.0,0.0,6.0,4.0,1.0,40.0,20.0,22.5,0.0,0,0.0,1.998849722898007
90,2.0,0.0,24.9,31.8,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,23.0,24.2,0.0,0,0.0,1.998849722898007
91,2.0,0.0,11.1,30.2,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,18.0,24.2,0.0,0,0.0,1.998849722898007
92,11.0,1.0,8.16666666666667,20.0,0.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,28.0,27.7,0.0,0,0.0,1.998849722898007
93,4.0,0.0,100.633333333333,26.6,1.0,5.0,2021.0,6.0,0.0,4.0,5.0,1.0,43.0,20.0,27.7,0.0,0,0.0,1.998849722898007
94,10.0,1.0,72.9333333333333,29.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,20.0,27.7,0.0,0,0.0,1.998849722898007
95,9.0,1.0,51.9666666666667,43.0,1.0,7.0,2021.0,6.0,0.0,7.0,4.0,2.0,47.0,20.0,19.2,0.0,0,0.0,1.998849722898007
96,1.0,0.0,16.9666666666667,16.1,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,40.0,16.0,17.7,0.0,0,0.0,1.998849722898007
97,2.0,1.0,38.2,31.4,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,18.0,17.7,0.0,0,0.0,1.998849722898007
98,12.0,1.0,52.0333333333333,36.1,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,40.0,20.0,24.2,0.0,0,0.0,1.998849722898007
99,3.0,1.0,6.76666666666667,38.0,1.0,5.0,2021.0,6.0,5.0,6.0,5.0,1.0,37.0,30.0,17.7,0.0,0,0.0,1.998849722898007
100,11.0,0.0,71.5,19.5,0.0,5.0,2021.0,6.0,2.0,2.0,4.0,0.0,45.0,30.0,24.2,0.0,0,0.0,1.998849722898007
101,10.0,0.0,19.7333333333333,29.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,46.0,15.0,20.8,0.0,0,0.0,1.998849722898007
102,12.0,1.0,11.8333333333333,28.7,1.0,5.0,2021.0,6.0,0.0,4.0,5.0,1.0,45.0,20.0,24.2,0.0,0,0.0,1.998849722898007
103,1.0,1.0,60.4666666666667,18.2,0.0,6.0,2021.0,6.0,2.0,1.0,4.0,0.0,40.0,20.0,20.8,0.0,0,0.0,1.998849722898007
104,1.0,0.0,95.2666666666667,25.3,1.0,5.0,2021.0,6.0,2.0,2.0,4.0,0.0,40.0,10.0,14.6,0.0,0,0.0,1.998849722898007
105,1.0,1.0,37.3,23.9,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,20.0,19.2,0.0,0,0.0,1.998849722898007
106,3.0,0.0,36.5333333333333,54.5,1.0,5.0,2021.0,6.0,5.0,9.0,5.0,2.0,46.0,22.0,24.2,0.0,0,0.0,1.998849722898007
107,12.0,0.0,90.0,29.7,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,27.7,0.0,0,0.0,1.998849722898007
108,10.0,1.0,8.46666666666667,31.8,1.0,6.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,13.0,17.7,0.0,0,0.0,1.998849722898007
109,12.0,1.0,80.8666666666667,27.2,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,15.0,20.8,0.0,0,0.0,1.998849722898007
110,10.0,1.0,118.0,39.7,1.0,7.0,2021.0,6.0,0.0,7.0,4.0,2.0,45.0,15.0,22.5,0.0,0,0.0,1.998849722898007
111,5.0,0.0,88.2333333333333,44.3,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,43.0,22.0,14.6,0.0,0,0.0,1.998849722898007
112,11.0,1.0,56.3333333333333,23.6,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,33.0,24.2,0.0,0,0.0,1.998849722898007
113,10.0,1.0,75.0,27.6,1.0,5.0,2021.0,6.0,2.0,2.0,4.0,0.0,40.0,20.0,24.2,0.0,0,0.0,1.998849722898007
114,11.0,1.0,12.1,25.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,21.0,17.7,0.0,0,0.0,1.998849722898007
115,9.0,1.0,19.7,39.2,1.0,6.0,2021.0,6.0,0.0,7.0,5.0,2.0,45.0,17.0,20.8,0.0,0,0.0,1.998849722898007
116,6.0,0.0,97.0,27.6,1.0,6.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,15.0,20.8,0.0,0,0.0,1.998849722898007
117,3.0,0.0,13.7,45.8,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,45.0,15.0,14.6,0.0,0,0.0,1.998849722898007
118,1.0,1.0,71.5333333333333,13.6,0.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,47.0,15.0,14.6,0.0,0,0.0,1.998849722898007
119,11.0,1.0,9.9,25.8,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,22.0,27.7,0.0,0,0.0,1.998849722898007
120,5.0,1.0,82.6,27.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,26.0,27.7,0.0,0,0.0,1.998849722898007
121,12.0,0.0,8.86666666666667,30.7,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,26.0,22.5,0.0,0,0.0,1.998849722898007
122,8.0,0.0,47.2666666666667,49.3,1.0,5.0,2021.0,6.0,5.0,7.0,5.0,2.0,45.0,20.0,16.5,0.0,0,0.0,1.998849722898007
123,10.0,1.0,13.3333333333333,27.2,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,15.0,14.6,0.0,0,0.0,1.998849722898007
124,2.0,1.0,9.9,16.8,0.0,4.0,2021.0,6.0,3.0,1.0,4.0,0.0,43.0,18.0,22.5,0.0,0,0.0,1.998849722898007
125,12.0,1.0,13.0666666666667,26.4,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,19.2,0.0,0,0.0,1.998849722898007
126,3.0,0.0,8.73333333333333,36.9,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,26.0,17.7,0.0,0,0.0,1.998849722898007
127,12.0,0.0,12.6333333333333,36.1,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,20.0,20.8,0.0,0,0.0,1.998849722898007
128,1.0,0.0,11.5,26.2,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,24.2,0.0,0,0.0,1.998849722898007
129,11.0,1.0,46.0,21.2,1.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,45.0,18.0,24.2,0.0,0,0.0,1.998849722898007
130,10.0,1.0,21.3666666666667,32.9,1.0,6.0,2021.0,6.0,3.0,4.0,4.0,1.0,42.0,22.0,24.2,0.0,0,0.0,1.998849722898007
131,2.0,0.0,22.8,31.7,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,20.0,22.5,0.0,0,0.0,1.998849722898007
132,2.0,0.0,10.1,23.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,18.0,22.5,0.0,0,0.0,1.998849722898007
133,3.0,0.0,12.7666666666667,46.0,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,40.0,18.0,40.8,0.0,0,0.0,1.998849722898007
134,5.0,1.0,62.3333333333333,37.5,1.0,6.0,2021.0,6.0,1.0,4.0,4.0,1.0,40.0,22.0,24.2,0.0,0,0.0,1.998849722898007
135,11.0,1.0,12.2,20.0,0.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,26.0,22.5,0.0,0,0.0,1.998849722898007
136,10.0,0.0,35.2333333333333,31.0,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,10.0,14.6,0.0,0,0.0,1.998849722898007
137,12.0,0.0,15.1,31.8,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,20.8,0.0,0,0.0,1.998849722898007
138,5.0,0.0,26.2666666666667,30.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,45.0,20.0,20.8,0.0,0,0.0,1.998849722898007
139,10.0,0.0,86.6333333333333,39.0,1.0,7.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,20.8,0.0,0,0.0,1.998849722898007
140,10.0,0.0,28.2,32.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,30.0,17.7,0.0,0,0.0,1.998849722898007
141,8.0,0.0,23.1666666666667,39.4,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,42.0,18.0,27.7,0.0,0,0.0,1.998849722898007
142,12.0,1.0,23.5,31.6,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,49.0,25.0,17.7,0.0,0,0.0,1.998849722898007
143,3.0,1.0,29.3,56.2,1.0,6.0,2021.0,6.0,6.0,7.0,5.0,2.0,44.0,18.0,17.7,0.0,0,0.0,1.998849722898007
144,5.0,0.0,15.9,31.2,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,25.0,22.5,0.0,0,0.0,1.998849722898007
145,12.0,1.0,23.4,30.0,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,30.0,14.6,2.0,0,0.0,1.998849722898007
146,11.0,0.0,69.4,19.5,0.0,5.0,2021.0,6.0,2.0,2.0,4.0,0.0,48.0,26.0,22.5,0.0,0,0.0,1.998849722898007
147,5.0,0.0,125.233333333333,33.3,1.0,5.0,2021.0,6.0,0.0,7.0,5.0,2.0,44.0,26.0,24.2,0.0,0,0.0,1.998849722898007
148,5.0,1.0,57.7333333333333,31.3,1.0,5.0,2021.0,6.0,3.0,4.0,4.0,1.0,40.0,20.0,24.2,2.0,0,0.0,1.998849722898007
149,4.0,0.0,11.0333333333333,28.2,1.0,7.0,2021.0,6.0,3.0,2.0,4.0,0.0,43.0,18.0,17.7,0.0,0,0.0,1.998849722898007
150,2.0,0.0,26.7333333333333,23.4,1.0,6.0,2021.0,6.0,3.0,2.0,4.0,0.0,40.0,14.0,20.8,0.0,0,0.0,1.998849722898007
151,5.0,1.0,73.9666666666667,38.8,1.0,6.0,2021.0,6.0,1.0,7.0,5.0,2.0,46.0,14.0,22.5,0.0,0,0.0,1.998849722898007
152,10.0,0.0,49.9333333333333,34.4,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,19.0,22.5,0.0,0,0.0,1.998849722898007
153,10.0,0.0,76.8333333333333,27.0,1.0,6.0,2021.0,6.0,2.0,2.0,4.0,0.0,43.0,18.0,20.8,2.0,0,0.0,1.998849722898007
154,12.0,0.0,76.2,36.5,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,46.0,30.0,31.3,0.0,0,0.0,1.998849722898007
155,13.0,1.0,11.4,50.0,1.0,6.0,2021.0,6.0,1.0,7.0,5.0,2.0,45.0,22.0,17.7,0.0,0,0.0,1.998849722898007
156,12.0,1.0,11.1333333333333,26.5,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,20.0,14.6,0.0,0,0.0,1.998849722898007
157,3.0,0.0,7.06666666666667,36.3,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,46.0,24.0,20.8,0.0,0,0.0,1.998849722898007
158,12.0,0.0,13.0666666666667,38.6,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,14.0,17.7,0.0,0,0.0,1.998849722898007
159,13.0,0.0,44.0666666666667,50.2,1.0,5.0,2021.0,6.0,5.0,7.0,5.0,2.0,48.0,22.0,17.7,0.0,0,0.0,1.998849722898007
160,12.0,0.0,11.0,35.0,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,42.0,20.0,24.2,0.0,0,0.0,1.998849722898007
161,3.0,0.0,63.1666666666667,60.2,1.0,6.0,2021.0,6.0,5.0,9.0,6.0,2.0,40.0,22.0,20.8,0.0,0,0.0,1.998849722898007
162,2.0,1.0,7.86666666666667,15.9,0.0,4.0,2021.0,6.0,2.0,1.0,4.0,0.0,40.0,15.0,17.7,0.0,0,0.0,1.998849722898007
163,1.0,1.0,11.3,19.0,0.0,4.0,2021.0,6.0,3.0,4.0,4.0,1.0,38.0,22.0,20.8,0.0,0,0.0,1.998849722898007
164,3.0,0.0,10.8666666666667,37.2,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,44.0,26.0,20.8,0.0,0,0.0,1.998849722898007
165,9.0,1.0,67.6,29.4,1.0,6.0,2021.0,6.0,0.0,4.0,5.0,1.0,45.0,23.0,22.5,0.0,0,0.0,1.998849722898007
166,5.0,0.0,71.9333333333333,42.0,1.0,5.0,2021.0,6.0,1.0,7.0,5.0,2.0,45.0,28.0,17.7,0.0,0,0.0,1.998849722898007
167,4.0,1.0,66.7333333333333,29.6,1.0,5.0,2021.0,6.0,0.0,4.0,4.0,1.0,43.0,12.0,17.7,0.0,0,0.0,1.998849722898007
168,11.0,1.0,10.4333333333333,19.0,0.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,45.0,26.0,24.2,0.0,0,0.0,1.998849722898007
169,11.0,0.0,14.3666666666667,25.5,1.0,4.0,2021.0,6.0,0.0,4.0,4.0,1.0,40.0,16.0,24.2,0.0,0,0.0,1.998849722898007
170,11.0,1.0,109.733333333333,24.5,1.0,5.0,2021.0,6.0,2.0,1.0,4.0,0.0,45.0,22.0,20.8,0.0,0,0.0,1.998849722898007
171,11.0,1.0,10.3666666666667,23.0,1.0,5.0,2021.0,6.0,3.0,2.0,4.0,0.0,46.0,22.0,20.8,0.0,0,0.0,1.998849722898007
172,5.0,0.0,14.2333333333333,31.0,1.0,5.0,2020.0,6.0,0.0,4.0,4.0,1.0,40.0,25.0,22.5,0.0,0,0.0,1.998849722898007
173,3.0,1.0,7.13333333333333,32.9,1.0,5.0,2015.0,5.0,1.0,6.0,5.0,1.0,41.0,20.0,35.3,0.0,0,0.0,1.998849722898007
174,3.0,1.0,10.0666666666667,34.0,1.0,5.0,2015.0,5.0,1.0,6.0,5.0,1.0,42.0,20.0,35.3,2.0,0,0.0,1.998849722898007
175,1.0,1.0,57.6333333333333,34.8,1.0,8.0,2015.0,5.0,0.0,4.0,4.0,1.0,44.0,15.0,24.2,2.0,0,0.0,1.998849722898007
176,3.0,0.0,10.0333333333333,64.0,1.0,5.0,2015.0,5.0,1.0,8.0,5.0,1.0,43.0,22.0,35.3,2.0,0,0.0,1.998849722898007
177,2.0,0.0,26.0333333333333,33.0,1.0,5.0,2015.0,5.0,1.0,6.0,4.0,1.0,47.0,13.0,27.7,2.0,0,0.0,1.998849722898007
178,2.0,0.0,23.8,31.0,1.0,5.0,2015.0,5.0,1.0,3.0,4.0,0.0,45.0,15.0,25.9,2.0,0,0.0,1.998849722898007
179,3.0,1.0,85.5333333333333,54.0,1.0,5.0,2015.0,5.0,7.0,10.0,9.0,4.0,45.0,30.0,22.5,0.0,0,0.0,1.998849722898007
